species,decimalLongitude,decimalLatitude
Cedrela odorata,-75.710704,5.80062
Cedrela odorata,-75.71071,5.799632
Cedrela odorata,-75.710711,5.800342
Cedrela odorata,-75.710716,5.799549
Cedrela odorata,-75.710718,5.79939
Cedrela odorata,-75.710732,5.800259
Cedrela odorata,-75.710733,5.799806
Cedrela odorata,-75.710735,5.799622
Cedrela odorata,-75.710742,5.800522
Cedrela odorata,-75.710756,5.800154
Cedrela odorata,-75.710783,5.800392
Cedrela odorata,-75.710784,5.799891
Cedrela odorata,-75.710788,5.799894
Cedrela odorata,-75.710792,5.800475
Cedrela odorata,-75.710803,5.799956
Cedrela odorata,-75.710823,5.800137
Cedrela odorata,-75.71083,5.800316
Cedrela odorata,-75.71085,5.796369
Cedrela odorata,-75.710877,5.79668
Cedrela odorata,-75.710913,5.800623
Cedrela odorata,-75.71092,5.800281
Cedrela odorata,-75.710925,5.799435
Cedrela odorata,-75.710931,5.800554
Cedrela odorata,-75.710935,5.796434
Cedrela odorata,-75.710975,5.799936
Cedrela odorata,-75.710998,5.79617
Cedrela odorata,-75.71101,5.796833
Cedrela odorata,-75.711075,5.794219
Cedrela odorata,-75.71109,5.79477
Cedrela odorata,-75.711107,5.794371
Cedrela odorata,-75.711108,5.79472
Cedrela odorata,-75.711146,5.794568
Cedrela odorata,-75.711151,5.800074
Cedrela odorata,-75.711171,5.799934
Cedrela odorata,-75.711271,5.796499
Cedrela odorata,-75.711357,5.797025
Cedrela odorata,-75.711361,5.791575
Cedrela odorata,-75.711459,5.799307
Cedrela odorata,-75.71152,5.79977
Cedrela odorata,-75.711593,5.799763
Cedrela odorata,-75.711611,5.798581
Cedrela odorata,-75.711915,5.798982
Cedrela odorata,-75.711942,5.799004
Cedrela odorata,-75.711987,5.798464
Cedrela odorata,-75.71199,5.799244
Cedrela odorata,-75.711996,5.79925
Cedrela odorata,-75.711997,5.796993
Cedrela odorata,-75.712005,5.799008
Cedrela odorata,-75.712009,5.799023
Cedrela odorata,-75.712041,5.795273
Cedrela odorata,-75.712043,5.795236
Cedrela odorata,-75.712045,5.79925
Cedrela odorata,-75.712048,5.795368
Cedrela odorata,-75.71205,5.795247
Cedrela odorata,-75.712098,5.795376
Cedrela odorata,-75.712167,5.793215
Cedrela odorata,-75.712186,5.795239
Cedrela odorata,-75.712311,5.794499
Cedrela odorata,-75.712357,5.7930720000000004
Cedrela odorata,-75.712404,5.799227
Cedrela odorata,-75.71242,5.799269
Cedrela odorata,-75.712449,5.799245
Cedrela odorata,-75.712454,5.799308
Cedrela odorata,-75.712456,5.791881
Cedrela odorata,-75.712472,5.799256
Cedrela odorata,-75.712503,5.799285
Cedrela odorata,-75.712511,5.799262
Cedrela odorata,-75.712525,5.798848
Cedrela odorata,-75.712571,5.799289
Cedrela odorata,-75.712579,5.799276
Cedrela odorata,-75.712606,5.795649
Cedrela odorata,-75.712607,5.795615
Cedrela odorata,-75.712654,5.799361
Cedrela odorata,-75.712667,5.795597
Cedrela odorata,-75.712669,5.799333
Cedrela odorata,-75.712696,5.795596
Cedrela odorata,-75.712699,5.799544
Cedrela odorata,-75.712711,5.792024
Cedrela odorata,-75.712789,5.792565
Cedrela odorata,-75.712838,5.798236
Cedrela odorata,-75.712842,5.792344
Cedrela odorata,-75.712846,5.798004
Cedrela odorata,-75.712875,5.793096
Cedrela odorata,-75.712879,5.797961
Cedrela odorata,-75.712913,5.793021
Cedrela odorata,-75.712914,5.792899
Cedrela odorata,-75.712918,5.792685
Cedrela odorata,-75.712922,5.797999
Cedrela odorata,-75.712946,5.797882
Cedrela odorata,-75.71296,5.792988
Cedrela odorata,-75.712972,5.797877
Cedrela odorata,-75.713033,5.798158
Cedrela odorata,-75.71309,5.798585
Cedrela odorata,-75.713095,5.7986
Cedrela odorata,-75.7131,5.798594
Cedrela odorata,-75.713118,5.79787
Cedrela odorata,-75.713124,5.797996
Cedrela odorata,-75.713124,5.799082
Cedrela odorata,-75.713128,5.792867
Cedrela odorata,-75.713129,5.797999
Cedrela odorata,-75.713157,5.797868
Cedrela odorata,-75.713159,5.7972340000000004
Cedrela odorata,-75.713169,5.797382
Cedrela odorata,-75.713186,5.796947
Cedrela odorata,-75.713194,5.797983
Cedrela odorata,-75.713196,5.797299
Cedrela odorata,-75.713196,5.797375
Cedrela odorata,-75.713201,5.796987
Cedrela odorata,-75.713212,5.797021
Cedrela odorata,-75.713213,5.796996
Cedrela odorata,-75.713216,5.796988
Cedrela odorata,-75.71322,5.797281
Cedrela odorata,-75.713231,5.796948
Cedrela odorata,-75.713248,5.798147
Cedrela odorata,-75.713253,5.797722
Cedrela odorata,-75.713258,5.798097
Cedrela odorata,-75.71326,5.798141
Cedrela odorata,-75.713295,5.797927
Cedrela odorata,-75.713298,5.793069
Cedrela odorata,-75.713299,5.797477
Cedrela odorata,-75.713301,5.797767
Cedrela odorata,-75.713305,5.798279
Cedrela odorata,-75.713305,5.798378
Cedrela odorata,-75.713307,5.798013
Cedrela odorata,-75.713334,5.798369
Cedrela odorata,-75.713338,5.793537
Cedrela odorata,-75.713349,5.797316
Cedrela odorata,-75.713352,5.793538
Cedrela odorata,-75.713361,5.797622
Cedrela odorata,-75.713377,5.798053
Cedrela odorata,-75.713377,5.798316
Cedrela odorata,-75.713387,5.798356
Cedrela odorata,-75.713388,5.797456
Cedrela odorata,-75.713399,5.798085
Cedrela odorata,-75.713411,5.792405
Cedrela odorata,-75.71342,5.798604
Cedrela odorata,-75.713423,5.797586
Cedrela odorata,-75.713431,5.797585
Cedrela odorata,-75.713432,5.797573
Cedrela odorata,-75.71349,5.798149
Cedrela odorata,-75.713498,5.797629
Cedrela odorata,-75.713517,5.798061
Cedrela odorata,-75.713533,5.798091
Cedrela odorata,-75.713577,5.794259
Cedrela odorata,-75.713586,5.798914
Cedrela odorata,-75.71363,5.792731
Cedrela odorata,-75.713669,5.797996
Cedrela odorata,-75.713691,5.797986
Cedrela odorata,-75.713765,5.797947
Cedrela odorata,-75.713775,5.798037
Cedrela odorata,-75.713793,5.797951
Cedrela odorata,-75.713801,5.797975
Cedrela odorata,-75.713801,5.798207
Cedrela odorata,-75.713816,5.797979
Cedrela odorata,-75.713825,5.797998
Cedrela odorata,-75.713826,5.79895
Cedrela odorata,-75.713831,5.798163
Cedrela odorata,-75.713845,5.794005
Cedrela odorata,-75.713937,5.79598
Cedrela odorata,-75.713958,5.794321
Cedrela odorata,-75.714097,5.795879
Cedrela odorata,-75.714104,5.79585
Cedrela odorata,-75.714217,5.795731
Cedrela odorata,-75.714241,5.795645
Cedrela odorata,-75.714276,5.793653
Cedrela odorata,-75.714288,5.795682
Cedrela odorata,-75.714553,5.796843
Cedrela odorata,-75.714563,5.796807
Cedrela odorata,-75.714632,5.796984
Cedrela odorata,-75.714964,5.797407
Cedrela odorata,-75.715376,5.798129
Cedrela odorata,-75.71541,5.798166
Cedrela odorata,-75.715446,5.798239
Cedrela odorata,-75.715653,5.798554
Cedrela odorata,-75.71566,5.79844
Cedrela odorata,-75.715666,5.798542
Cedrela odorata,-75.715787,5.798635
Cedrela odorata,-75.716013,5.799044
Cedrela odorata,-75.719803,5.802494
Cedrela odorata,-75.719889,5.127139
Cedrela odorata,-75.720446,5.815195
Cedrela odorata,-75.722639,5.815526
Cedrela odorata,-75.725,4.6823
Cedrela odorata,-75.726072,5.803869
Cedrela odorata,-75.726077,5.803858
Cedrela odorata,-75.726361,5.804096
Cedrela odorata,-75.72939,5.804246
Cedrela odorata,-75.729776,5.804106
Cedrela odorata,-75.730716,5.803871
Cedrela odorata,-75.731583,5.803639
Cedrela odorata,-75.731771,5.803693
Cedrela odorata,-75.731815,5.803669
Cedrela odorata,-75.73212,5.803716
Cedrela odorata,-75.732813,5.803826
Cedrela odorata,-75.732871,5.803796
Cedrela odorata,-75.733029,5.803852
Cedrela odorata,-75.7353,4.6775
Cedrela odorata,-75.735647,5.803805
Cedrela odorata,-75.735976,5.803724
Cedrela odorata,-75.7391,4.697
Cedrela odorata,-75.740972,5.594117
Cedrela odorata,-75.742285,5.804115
Cedrela odorata,-75.7453,4.6665
Cedrela odorata,-75.745803,5.804385
Cedrela odorata,-75.74582,5.804411
Cedrela odorata,-75.746266,5.804376
Cedrela odorata,-75.746468,5.804452
Cedrela odorata,-75.747156,5.804429
Cedrela odorata,-75.747299,5.804469
Cedrela odorata,-75.74734,5.804447
Cedrela odorata,-75.747657,5.804503
Cedrela odorata,-75.747923,5.804534
Cedrela odorata,-75.748769,5.804556
Cedrela odorata,-75.762131,5.803098
Cedrela odorata,-75.763766,8.848552
Cedrela odorata,-75.76378,8.848562
Cedrela odorata,-75.763781,8.848586
Cedrela odorata,-75.763813,8.848582
Cedrela odorata,-75.763849,8.848572
Cedrela odorata,-75.763855,8.84859
Cedrela odorata,-75.763915,8.848654
Cedrela odorata,-75.788609,7.012997
Cedrela odorata,-75.788877,7.014001
Cedrela odorata,-75.789159,7.013433
Cedrela odorata,-75.78923,7.014075
Cedrela odorata,-75.79402,8.854161
Cedrela odorata,-75.794341,8.833321
Cedrela odorata,-75.79472,8.834607
Cedrela odorata,-75.798636,8.842982
Cedrela odorata,-75.801636,8.853973
Cedrela odorata,-75.811,5.972
Cedrela odorata,-75.814571,8.841286
Cedrela odorata,-75.819422,8.845628
Cedrela odorata,-75.82,5.94
Cedrela odorata,-75.820751,8.84516
Cedrela odorata,-75.824868,6.102715
Cedrela odorata,-75.827079,6.101982
Cedrela odorata,-75.83,-2.5
Cedrela odorata,-75.83,-3.25
Cedrela odorata,-75.83,4.88
Cedrela odorata,-75.83,5.92
Cedrela odorata,-75.83096,19.96751
Cedrela odorata,-75.832475,6.100841
Cedrela odorata,-75.833267,6.102019
Cedrela odorata,-75.8333,-9.5
Cedrela odorata,-75.833333,4.883333
Cedrela odorata,-75.833333,5.916667
Cedrela odorata,-75.840453,6.868637
Cedrela odorata,-75.841604,6.871557
Cedrela odorata,-75.841806,6.697619
Cedrela odorata,-75.841809,6.69753
Cedrela odorata,-75.842051,6.870958
Cedrela odorata,-75.84215,5.97397
Cedrela odorata,-75.842214,6.870957
Cedrela odorata,-75.842285,6.697543
Cedrela odorata,-75.842293,6.697586
Cedrela odorata,-75.842365,6.870963
Cedrela odorata,-75.842485,6.87156
Cedrela odorata,-75.842516,6.697902
Cedrela odorata,-75.843326,6.697281
Cedrela odorata,-75.843358,6.697256
Cedrela odorata,-75.843364,6.697164
Cedrela odorata,-75.843365,6.697172
Cedrela odorata,-75.843371,6.697548
Cedrela odorata,-75.843389,6.697206
Cedrela odorata,-75.84339,6.697256
Cedrela odorata,-75.843398,6.697286
Cedrela odorata,-75.8434,6.697513
Cedrela odorata,-75.843412,6.697231
Cedrela odorata,-75.843416,6.697233
Cedrela odorata,-75.843431,6.697197
Cedrela odorata,-75.843443,6.697341
Cedrela odorata,-75.843447,6.697423
Cedrela odorata,-75.84345,6.697438
Cedrela odorata,-75.84345,6.697441
Cedrela odorata,-75.843453,6.697416
Cedrela odorata,-75.843456,6.697215
Cedrela odorata,-75.843467,6.69717
Cedrela odorata,-75.843471,6.697498
Cedrela odorata,-75.843478,6.697464
Cedrela odorata,-75.843485,6.69747
Cedrela odorata,-75.8435,6.697323
Cedrela odorata,-75.843543,6.700489
Cedrela odorata,-75.843816,6.70006
Cedrela odorata,-75.843825,6.698624
Cedrela odorata,-75.843877,6.700201
Cedrela odorata,-75.843914,6.6975
Cedrela odorata,-75.843953,6.102422
Cedrela odorata,-75.843953,6.698648
Cedrela odorata,-75.843968,6.697267
Cedrela odorata,-75.844085,6.700117
Cedrela odorata,-75.844091,6.699706
Cedrela odorata,-75.844127,6.697066
Cedrela odorata,-75.844142,6.69841
Cedrela odorata,-75.844143,6.698644
Cedrela odorata,-75.844151,6.698793
Cedrela odorata,-75.844174,6.698472
Cedrela odorata,-75.844178,6.697083
Cedrela odorata,-75.844199,6.698485
Cedrela odorata,-75.844231,6.698377
Cedrela odorata,-75.844245,6.698513
Cedrela odorata,-75.844263,6.698531
Cedrela odorata,-75.844269,6.698541
Cedrela odorata,-75.844344,6.700212
Cedrela odorata,-75.844361,6.700219
Cedrela odorata,-75.844367,6.861902
Cedrela odorata,-75.844386,6.700364
Cedrela odorata,-75.844434,6.699061
Cedrela odorata,-75.844485,6.699054
Cedrela odorata,-75.844486,6.699122
Cedrela odorata,-75.844487,6.699137
Cedrela odorata,-75.844521,6.699037
Cedrela odorata,-75.844551,6.102581
Cedrela odorata,-75.844562,6.699272
Cedrela odorata,-75.844581,6.699097
Cedrela odorata,-75.844591,6.699217
Cedrela odorata,-75.844592,6.699272
Cedrela odorata,-75.844612,6.70169
Cedrela odorata,-75.844625,6.699637
Cedrela odorata,-75.844634,6.699288
Cedrela odorata,-75.844656,6.701675
Cedrela odorata,-75.844661,6.699494
Cedrela odorata,-75.844667,6.699203
Cedrela odorata,-75.844673,6.701616
Cedrela odorata,-75.844678,6.69922
Cedrela odorata,-75.844711,6.699434
Cedrela odorata,-75.844714,6.699373
Cedrela odorata,-75.844716,6.699323
Cedrela odorata,-75.844719,6.699301
Cedrela odorata,-75.844726,6.701666
Cedrela odorata,-75.844728,6.699389
Cedrela odorata,-75.844734,6.701645
Cedrela odorata,-75.844857,6.867507
Cedrela odorata,-75.845032,6.868027
Cedrela odorata,-75.845075,6.702834
Cedrela odorata,-75.845497,6.865183
Cedrela odorata,-75.845791,6.861905
Cedrela odorata,-75.846242,6.704001
Cedrela odorata,-75.846261,6.703936
Cedrela odorata,-75.846285,6.704002
Cedrela odorata,-75.84631,6.704018
Cedrela odorata,-75.846852,6.702076
Cedrela odorata,-75.84686,6.7022640000000004
Cedrela odorata,-75.846864,6.702301
Cedrela odorata,-75.846866,6.702037
Cedrela odorata,-75.846912,6.701074
Cedrela odorata,-75.846962,6.70221
Cedrela odorata,-75.846984,6.702305
Cedrela odorata,-75.847004,6.702495
Cedrela odorata,-75.847039,6.702452
Cedrela odorata,-75.847045,6.70228
Cedrela odorata,-75.84705,6.702222
Cedrela odorata,-75.847083,6.702263
Cedrela odorata,-75.847098,6.702152
Cedrela odorata,-75.847114,6.702404
Cedrela odorata,-75.847129,6.702461
Cedrela odorata,-75.847132,6.702207
Cedrela odorata,-75.847144,6.702409
Cedrela odorata,-75.847175,6.702189
Cedrela odorata,-75.847185,6.702136
Cedrela odorata,-75.847198,6.702181
Cedrela odorata,-75.847198,6.702489
Cedrela odorata,-75.847202,6.702215
Cedrela odorata,-75.847259,6.701243
Cedrela odorata,-75.847293,6.702113
Cedrela odorata,-75.847296,6.702211
Cedrela odorata,-75.847315,6.702072
Cedrela odorata,-75.847322,6.702524
Cedrela odorata,-75.847327,6.702042
Cedrela odorata,-75.847329,6.702136
Cedrela odorata,-75.847372,6.701988
Cedrela odorata,-75.847372,6.702211
Cedrela odorata,-75.84738,6.702182
Cedrela odorata,-75.847388,6.702023
Cedrela odorata,-75.847403,6.701889
Cedrela odorata,-75.847409,6.701997
Cedrela odorata,-75.847409,6.702153
Cedrela odorata,-75.847419,6.700884
Cedrela odorata,-75.847435,6.701865
Cedrela odorata,-75.847443,6.700872
Cedrela odorata,-75.847464,6.702281
Cedrela odorata,-75.847469,6.70188
Cedrela odorata,-75.847501,6.702076
Cedrela odorata,-75.847519,6.701855
Cedrela odorata,-75.847524,6.701698
Cedrela odorata,-75.847578,6.702155
Cedrela odorata,-75.847588,6.702161
Cedrela odorata,-75.847601,6.701085
Cedrela odorata,-75.847607,6.702123
Cedrela odorata,-75.847632,6.702145
Cedrela odorata,-75.847704,6.7022
Cedrela odorata,-75.847804,6.702444
Cedrela odorata,-75.84788,6.702989
Cedrela odorata,-75.847973,6.707696
Cedrela odorata,-75.84799,6.707674
Cedrela odorata,-75.848002,6.707512
Cedrela odorata,-75.848048,6.70748
Cedrela odorata,-75.848079,6.707603
Cedrela odorata,-75.848087,6.707696
Cedrela odorata,-75.84809,6.707455
Cedrela odorata,-75.848111,6.707434
Cedrela odorata,-75.848124,6.707379
Cedrela odorata,-75.848169,6.707311
Cedrela odorata,-75.84817,6.707343
Cedrela odorata,-75.848233,6.707338
Cedrela odorata,-75.848253,6.7072329999999996
Cedrela odorata,-75.848256,6.70713
Cedrela odorata,-75.848261,6.707235
Cedrela odorata,-75.848261,6.707319
Cedrela odorata,-75.848326,6.702579
Cedrela odorata,-75.848486,6.702434
Cedrela odorata,-75.848499,6.702417
Cedrela odorata,-75.848537,6.702467
Cedrela odorata,-75.848566,6.702459
Cedrela odorata,-75.848924,6.710015
Cedrela odorata,-75.848934,6.710037
Cedrela odorata,-75.848941,6.710015
Cedrela odorata,-75.848941,6.710022
Cedrela odorata,-75.84904,6.710011
Cedrela odorata,-75.849082,6.709907
Cedrela odorata,-75.849103,6.709877
Cedrela odorata,-75.849112,6.709923
Cedrela odorata,-75.849131,6.709891
Cedrela odorata,-75.84914,6.709947
Cedrela odorata,-75.849155,6.709779
Cedrela odorata,-75.84918,6.709818
Cedrela odorata,-75.849186,6.709748
Cedrela odorata,-75.849364,6.709765
Cedrela odorata,-75.849535,6.709639
Cedrela odorata,-75.849595,6.709607
Cedrela odorata,-75.849623,6.709598
Cedrela odorata,-75.849653,6.709627
Cedrela odorata,-75.849669,6.709662
Cedrela odorata,-75.849671,6.709518
Cedrela odorata,-75.849672,6.709645
Cedrela odorata,-75.849672,6.709714
Cedrela odorata,-75.849673,6.709699
Cedrela odorata,-75.849676,6.709536
Cedrela odorata,-75.849676,6.709676
Cedrela odorata,-75.849679,6.709703
Cedrela odorata,-75.84968,6.709594
Cedrela odorata,-75.849683,6.709632
Cedrela odorata,-75.849684,6.709569
Cedrela odorata,-75.849684,6.709695
Cedrela odorata,-75.850984,6.100548
Cedrela odorata,-75.852478,6.039925
Cedrela odorata,-75.854352,6.698307
Cedrela odorata,-75.854377,6.698336
Cedrela odorata,-75.854418,6.698257
Cedrela odorata,-75.854429,6.698299
Cedrela odorata,-75.854429,6.698344
Cedrela odorata,-75.85443,6.085743
Cedrela odorata,-75.854625,6.698354
Cedrela odorata,-75.854687,6.698629
Cedrela odorata,-75.854715,6.698599
Cedrela odorata,-75.854719,6.698596
Cedrela odorata,-75.854722,6.698628
Cedrela odorata,-75.855097,6.698512
Cedrela odorata,-75.855164,6.083609
Cedrela odorata,-75.855211,6.698462
Cedrela odorata,-75.855527,6.07624
Cedrela odorata,-75.855589,6.69813
Cedrela odorata,-75.855664,6.698137
Cedrela odorata,-75.855688,6.698213
Cedrela odorata,-75.855697,6.698243
Cedrela odorata,-75.855726,6.698267
Cedrela odorata,-75.85604,6.840162
Cedrela odorata,-75.856047,6.839854
Cedrela odorata,-75.856058,6.698167
Cedrela odorata,-75.856066,6.03893
Cedrela odorata,-75.856178,6.698136
Cedrela odorata,-75.856192,6.698144
Cedrela odorata,-75.856456,6.840549
Cedrela odorata,-75.856598,6.046348
Cedrela odorata,-75.857622,6.065537
Cedrela odorata,-75.858196,6.066143
Cedrela odorata,-75.85838,6.838352
Cedrela odorata,-75.85905,6.050997
Cedrela odorata,-75.859823,6.062118
Cedrela odorata,-75.86,-0.62
Cedrela odorata,-75.860009,6.057881
Cedrela odorata,-75.86103,21.11683
Cedrela odorata,-75.86758,9.34001
Cedrela odorata,-75.867834,6.780766
Cedrela odorata,-75.871112,5.062515
Cedrela odorata,-75.874104,19.999367
Cedrela odorata,-75.874331,6.787863
Cedrela odorata,-75.874364,6.78802
Cedrela odorata,-75.876144,6.787318
Cedrela odorata,-75.88,-0.6
Cedrela odorata,-75.8936,5.04363
Cedrela odorata,-75.8956,4.5121
Cedrela odorata,-75.895639,8.749917
Cedrela odorata,-75.89943,7.25418
Cedrela odorata,-75.91445,4.548028
Cedrela odorata,-75.9286,4.442
Cedrela odorata,-75.956825,21.029724
Cedrela odorata,-75.979719,4.946694
Cedrela odorata,-75.996142,8.097897
Cedrela odorata,-76,1.583331
Cedrela odorata,-76,1.583333
Cedrela odorata,-76,24
Cedrela odorata,-76.004203,1.081111
Cedrela odorata,-76.08,-0.49
Cedrela odorata,-76.08,-0.87
Cedrela odorata,-76.097778,1.641667
Cedrela odorata,-76.118361,1.725583
Cedrela odorata,-76.128583,1.724083
Cedrela odorata,-76.128583,1.79075
Cedrela odorata,-76.15,-0.1
Cedrela odorata,-76.15178,4.015226
Cedrela odorata,-76.151784,4.015415
Cedrela odorata,-76.151815,4.015418
Cedrela odorata,-76.152086,4.0156
Cedrela odorata,-76.152116,4.014866
Cedrela odorata,-76.152142,4.015089
Cedrela odorata,-76.152144,4.015236
Cedrela odorata,-76.15217,4.01557
Cedrela odorata,-76.152211,4.01571
Cedrela odorata,-76.152944,4.015188
Cedrela odorata,-76.15301,4.015403
Cedrela odorata,-76.159155,4.031215
Cedrela odorata,-76.160252,4.031002
Cedrela odorata,-76.160325,4.030984
Cedrela odorata,-76.1604,4.0309
Cedrela odorata,-76.160424,4.030835
Cedrela odorata,-76.160451,4.030826
Cedrela odorata,-76.160456,4.030908
Cedrela odorata,-76.160464,4.030959
Cedrela odorata,-76.160477,4.03089
Cedrela odorata,-76.160487,4.030895
Cedrela odorata,-76.160529,4.030877
Cedrela odorata,-76.160546,4.030876
Cedrela odorata,-76.160556,4.030882
Cedrela odorata,-76.160563,4.030857
Cedrela odorata,-76.160656,4.030903
Cedrela odorata,-76.168117,4.028801
Cedrela odorata,-76.168195,4.028844
Cedrela odorata,-76.213583,4.722333
Cedrela odorata,-76.214861,4.725639
Cedrela odorata,-76.22,-0.98
Cedrela odorata,-76.22,-7.4
Cedrela odorata,-76.233611,3.835278
Cedrela odorata,-76.25,-2.92
Cedrela odorata,-76.270324,6.564558
Cedrela odorata,-76.28,-0.86
Cedrela odorata,-76.282354,7.011326
Cedrela odorata,-76.285971,4.316255
Cedrela odorata,-76.292402,4.318278
Cedrela odorata,-76.292536,4.317947
Cedrela odorata,-76.293012,4.318754
Cedrela odorata,-76.293229,4.319164
Cedrela odorata,-76.293235,4.319443
Cedrela odorata,-76.293236,4.319314
Cedrela odorata,-76.29324,4.319297
Cedrela odorata,-76.293274,4.319146
Cedrela odorata,-76.293293,4.31895
Cedrela odorata,-76.293304,4.318777
Cedrela odorata,-76.293331,4.31867
Cedrela odorata,-76.293332,4.31863
Cedrela odorata,-76.293366,4.318352
Cedrela odorata,-76.293376,4.318377
Cedrela odorata,-76.293378,4.318478
Cedrela odorata,-76.29338,4.3198
Cedrela odorata,-76.293385,4.318413
Cedrela odorata,-76.293442,4.319016
Cedrela odorata,-76.293461,4.320026
Cedrela odorata,-76.29348,4.320015
Cedrela odorata,-76.293555,4.320258
Cedrela odorata,-76.293587,4.32026
Cedrela odorata,-76.293621,4.320296
Cedrela odorata,-76.293626,4.32036
Cedrela odorata,-76.294404,4.314895
Cedrela odorata,-76.294459,4.315083
Cedrela odorata,-76.294473,4.315117
Cedrela odorata,-76.295153,4.314881
Cedrela odorata,-76.295164,4.31494
Cedrela odorata,-76.295211,4.315033
Cedrela odorata,-76.295411,4.320489
Cedrela odorata,-76.29543,4.320535
Cedrela odorata,-76.295483,4.315448
Cedrela odorata,-76.295508,4.320877
Cedrela odorata,-76.29565,4.315685
Cedrela odorata,-76.295659,4.315716
Cedrela odorata,-76.295723,4.315852
Cedrela odorata,-76.295728,4.310902
Cedrela odorata,-76.295768,4.315938
Cedrela odorata,-76.295769,4.315952
Cedrela odorata,-76.295773,4.320735
Cedrela odorata,-76.295777,4.315978
Cedrela odorata,-76.295786,4.31603
Cedrela odorata,-76.295819,4.316061
Cedrela odorata,-76.295826,4.316095
Cedrela odorata,-76.295841,4.316132
Cedrela odorata,-76.295899,4.311257
Cedrela odorata,-76.29611,4.320305
Cedrela odorata,-76.296121,4.320284
Cedrela odorata,-76.296145,4.320273
Cedrela odorata,-76.297383,4.31896
Cedrela odorata,-76.297385,4.318984
Cedrela odorata,-76.29739,4.319039
Cedrela odorata,-76.297409,4.319127
Cedrela odorata,-76.304333,4.04125
Cedrela odorata,-76.305356,4.307222
Cedrela odorata,-76.305464,4.306814
Cedrela odorata,-76.306087,4.307671
Cedrela odorata,-76.316667,6.516667
Cedrela odorata,-76.316667,6.566667
Cedrela odorata,-76.319691,8.744152
Cedrela odorata,-76.32,6.53
Cedrela odorata,-76.32,6.57
Cedrela odorata,-76.33,-3.33
Cedrela odorata,-76.339917,8.740667
Cedrela odorata,-76.35,4.15
Cedrela odorata,-76.3567,3.5048
Cedrela odorata,-76.366,-0.55
Cedrela odorata,-76.37,-0.55
Cedrela odorata,-76.381972,4.103324
Cedrela odorata,-76.391679,0.485645
Cedrela odorata,-76.392088,8.278988
Cedrela odorata,-76.39789,4.23017
Cedrela odorata,-76.41473,4.19576
Cedrela odorata,-76.41657,4.20148
Cedrela odorata,-76.4236,4.20356
Cedrela odorata,-76.43,-0.65
Cedrela odorata,-76.433333,-0.65
Cedrela odorata,-76.434139,3.869472
Cedrela odorata,-76.43425,3.869306
Cedrela odorata,-76.434392,3.869351
Cedrela odorata,-76.435273,3.874084
Cedrela odorata,-76.436106,3.8759
Cedrela odorata,-76.436861,3.877556
Cedrela odorata,-76.43697,3.877842
Cedrela odorata,-76.436972,3.877556
Cedrela odorata,-76.437109,3.877635
Cedrela odorata,-76.437361,3.879806
Cedrela odorata,-76.437475,3.879702
Cedrela odorata,-76.437654,3.878096
Cedrela odorata,-76.437667,3.878056
Cedrela odorata,-76.437857,3.878377
Cedrela odorata,-76.438941,3.879347
Cedrela odorata,-76.450156,5.320454
Cedrela odorata,-76.451576,5.328194
Cedrela odorata,-76.46,-0.63
Cedrela odorata,-76.46,-2.81
Cedrela odorata,-76.462267,-0.627283
Cedrela odorata,-76.47,-0.75
Cedrela odorata,-76.48,-0.7
Cedrela odorata,-76.5,-0.55
Cedrela odorata,-76.516667,3.45
Cedrela odorata,-76.519528,0.651469
Cedrela odorata,-76.52,-0.43
Cedrela odorata,-76.520369,0.655417
Cedrela odorata,-76.529502,3.340518
Cedrela odorata,-76.53,-0.52
Cedrela odorata,-76.530569,3.373005
Cedrela odorata,-76.530613,3.340536
Cedrela odorata,-76.531225,3.373137
Cedrela odorata,-76.531238,3.373096
Cedrela odorata,-76.53124,3.373105
Cedrela odorata,-76.531251,3.373103
Cedrela odorata,-76.531254,3.37311
Cedrela odorata,-76.53126,3.373929
Cedrela odorata,-76.531504,3.3732510000000002
Cedrela odorata,-76.532841,3.379176
Cedrela odorata,-76.533333,-0.516667
Cedrela odorata,-76.533868,3.373693
Cedrela odorata,-76.5346,3.373803
Cedrela odorata,-76.534942,3.37451
Cedrela odorata,-76.535039,3.374653
Cedrela odorata,-76.535288,3.374287
Cedrela odorata,-76.536762,3.373936
Cedrela odorata,-76.536794,3.37367
Cedrela odorata,-76.536854,3.373865
Cedrela odorata,-76.536892,3.37416
Cedrela odorata,-76.55,-0.37
Cedrela odorata,-76.5605,6.699083
Cedrela odorata,-76.597,18.174
Cedrela odorata,-76.616667,-0.416667
Cedrela odorata,-76.6167,-0.4167
Cedrela odorata,-76.62,-0.42
Cedrela odorata,-76.625556,7.924722
Cedrela odorata,-76.63,5.5
Cedrela odorata,-76.63,5.53
Cedrela odorata,-76.63221,1.082009
Cedrela odorata,-76.63224,5.668
Cedrela odorata,-76.632667,1.084
Cedrela odorata,-76.635028,5.239639
Cedrela odorata,-76.638336,-0.25531
Cedrela odorata,-76.65144,5.6932
Cedrela odorata,-76.66111,5.695
Cedrela odorata,-76.67,-0.38
Cedrela odorata,-76.678253,7.932871
Cedrela odorata,-76.680126,7.932655
Cedrela odorata,-76.7,0.03
Cedrela odorata,-76.716111,6.207111
Cedrela odorata,-76.72,3.63
Cedrela odorata,-76.75,18.02
Cedrela odorata,-76.766667,8.276667
Cedrela odorata,-76.769786,6.006378
Cedrela odorata,-76.779083,6.016472
